PMCID	Abbreviations	Abstract	Acknowledgments	Article	Author Contributions	Case study	Competing Interests	Conclusion	Discussion	Figure	Introduction	Methods	References	Results	Supplementary material	Table	Title	
PMC4916179	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3395595	0	0	0	0	0	0	0	0	20	0	1	0	0	12	1	0	0	
PMC3174212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
PMC3111414	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	
PMC3400566	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC4138085	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3784448	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC6329318	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
PMC4200142	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	
PMC4411005	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
PMC3559598	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	
PMC4723144	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3035445	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	
PMC4369680	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6529381	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3525603	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	
PMC6208100	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3900519	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	
PMC2414269	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
PMC6469916	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4936435	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
PMC5010551	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5984439	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3662316	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC3948627	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC3861543	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	
PMC5491248	0	1	0	0	0	0	0	0	16	0	1	0	0	15	0	0	0	
PMC6526871	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4307320	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3020927	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC3986527	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6367233	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	
PMC6166094	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4792442	0	0	0	3	0	0	0	0	0	0	0	2	0	14	0	0	0	
PMC6412684	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4651633	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC5641333	0	0	0	1	0	0	0	0	0	0	0	6	0	1	0	0	0	
PMC3425586	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	
PMC4055950	0	1	0	2	0	0	0	0	0	1	0	13	0	16	0	0	0	
PMC4427195	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	
PMC6534991	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	
PMC3736070	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5037343	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	
PMC4274002	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	
PMC6227991	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4397722	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4531006	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4715348	0	0	0	0	0	0	0	1	0	0	0	3	0	10	1	0	0	
PMC3629039	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
PMC5609654	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6112833	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC2574036	0	5	0	0	0	0	0	0	4	0	0	7	0	35	0	0	0	
PMC4180328	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6174289	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	
PMC6272647	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC6273181	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
PMC5033322	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC6090961	0	0	0	2	0	0	0	0	0	0	0	4	0	1	0	0	0	
PMC5115747	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
PMC3961327	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	
PMC5911812	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	
PMC6154976	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	
PMC6030391	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6265791	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC6160229	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	
PMC5871889	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC3548902	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	
PMC4059716	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3285611	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	
PMC6262394	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5652897	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PMC4433266	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC4916621	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	
PMC4549370	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC5218489	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3999327	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6597787	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5576364	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	
PMC6368609	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0	0	0	
PMC6357135	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	
PMC6635530	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5406866	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6345698	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
PMC6069772	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3879986	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC5489214	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
PMC5871841	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
PMC3018821	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC4367269	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
PMC4598026	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5921756	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4367877	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
PMC6473078	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	
PMC5043530	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	
PMC5575303	0	0	0	0	0	0	0	0	6	0	0	0	0	8	0	0	0	
PMC5061728	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC4272565	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	
PMC3994935	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6518782	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	
PMC5603056	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6108119	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5880262	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3694982	0	6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	
PMC4223994	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC2660151	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	
PMC5580897	0	2	0	0	0	0	0	0	36	0	0	3	0	18	0	0	0	
PMC6028897	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	
PMC4436114	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC5003911	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC4211305	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PMC3914791	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
PMC4215826	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PMC5512856	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4173764	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3035619	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6218602	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4634957	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	
PMC4384147	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5730166	0	0	0	0	0	0	0	0	0	0	0	3	0	2	4	0	0	
PMC4119946	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	
PMC4980834	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC4249744	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC5014897	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	
PMC4865018	0	0	0	0	0	0	0	0	0	0	0	12	0	2	0	0	0	
PMC4992698	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PMC5719576	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5666039	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4843190	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4110753	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5550380	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
PMC5574987	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3194821	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
PMC4970971	0	5	0	0	0	0	0	0	5	0	0	1	0	12	0	0	0	
PMC2701332	0	14	0	0	0	0	0	0	10	0	5	2	0	26	0	0	0	
PMC6134287	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC6518683	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3699844	0	1	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	
PMC6373192	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
PMC6094571	0	6	0	0	0	0	0	0	1	0	0	5	0	14	0	0	0	
PMC4184788	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC5897658	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	
PMC2133000	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	
PMC5744178	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4516804	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6550338	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6271965	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	
PMC4225635	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6413787	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	
PMC5953555	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4488853	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5523391	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5885380	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3885744	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4956467	0	0	0	1	0	0	0	0	0	1	0	1	0	5	0	0	0	
PMC5093022	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5966520	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3699631	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	
PMC3268377	0	0	0	0	0	0	0	0	0	0	1	1	0	3	0	0	0	
PMC6247385	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5460951	0	0	0	0	0	0	0	0	0	0	4	8	0	0	0	0	0	
PMC4524895	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	
PMC2593743	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0	
PMC5094703	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6458493	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC5470696	0	0	0	0	0	0	0	0	0	0	0	1	0	9	0	0	0	
PMC6441288	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6404593	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC6030556	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	
PMC5672313	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5327515	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4719670	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC4508888	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4376664	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4426254	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC4615558	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC3081329	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC3411629	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	
PMC4765962	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
PMC3387263	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	
PMC4362366	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	
PMC4145253	0	0	0	2	0	0	0	5	0	0	0	0	0	0	0	0	0	
PMC6168042	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6530245	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6119279	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	
PMC4361767	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	
PMC6402367	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	
PMC4741516	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3173707	0	5	0	0	0	0	0	0	10	0	2	4	0	11	0	0	1	
PMC6305552	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC6120459	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PMC4520890	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4536795	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC5769613	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC3984341	0	0	0	0	0	0	0	0	0	0	2	22	0	4	0	0	0	
PMC4082316	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	
PMC5705740	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6140010	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6024371	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6455131	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	
PMC6365531	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	
PMC3485243	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	
PMC3956068	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5485004	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	
PMC5701304	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	
PMC6548830	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6606790	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PMC5643428	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4071571	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC5992430	0	0	0	0	0	0	0	0	0	0	0	4	0	9	0	0	0	
PMC3046260	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	
PMC5865976	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5653237	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC4414421	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4611497	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC2780624	0	0	0	0	0	0	0	0	1	0	0	7	0	19	0	0	0	
PMC6177252	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3000824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
PMC4482363	0	0	0	0	0	0	0	0	0	0	0	2	0	6	0	0	0	
PMC4160023	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	
PMC4882940	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6629679	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5643018	0	0	0	27	0	0	0	27	0	0	0	0	0	0	0	0	0	
PMC6375700	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	
PMC4510687	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5813020	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
PMC6081847	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC4852346	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC5618192	0	0	0	0	0	0	0	0	0	2	0	2	0	2	0	0	0	
PMC6360368	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5874526	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	
PMC5108966	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC6070023	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
PMC5475249	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
PMC6263041	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
PMC4618854	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4811732	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	
PMC4427337	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	
PMC5863012	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3753716	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC5742800	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4535489	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC3128040	0	0	0	0	0	0	0	0	0	0	0	2	0	11	0	0	0	
PMC6351796	0	3	0	0	0	0	0	0	3	0	3	0	0	2	0	0	0	
PMC5813000	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	
PMC4687934	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	
PMC4335328	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6026495	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PMC5347403	0	0	0	0	0	0	0	0	3	0	1	0	0	2	0	0	0	
PMC3737334	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	
PMC3946380	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC5187504	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5590237	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5798343	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	
PMC3481557	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	
PMC5509809	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	
PMC5028848	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4678807	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5749802	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC3627966	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	
PMC4654495	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	
PMC2730481	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4592046	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	
PMC5899959	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3400731	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	
PMC4070571	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	
PMC5095477	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5910556	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC5744632	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	
PMC3132737	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
PMC6225633	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC3687729	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
PMC6298971	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6572380	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5040392	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	
PMC3965432	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	
PMC4172218	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6068384	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
PMC6581674	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	
PMC5037746	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4445815	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	
PMC4875978	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
PMC4932660	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6392056	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	
PMC6581716	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	
PMC4708995	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	
PMC4718657	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3924006	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
PMC3949669	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4266260	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5176287	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC6003043	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4662688	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC5712525	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6308121	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5981031	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6224591	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	
PMC6315870	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5227684	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5807398	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4260937	0	0	3	4	0	0	0	0	0	4	0	3	0	0	0	0	0	
PMC5259865	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4542195	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	
PMC3776838	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	
PMC5474008	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	
PMC4741843	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4814904	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6366160	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC2942036	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5609426	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4590699	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3131295	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	
PMC4232781	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4189964	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC3126830	0	1	0	0	0	0	0	0	3	0	1	8	0	12	0	0	0	
PMC6406264	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	
PMC6525899	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6271756	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC6570847	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
PMC6328651	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5032894	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PMC4965121	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC5544775	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6556878	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	
PMC2924234	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	
PMC5790874	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3526572	0	0	0	0	0	0	0	0	0	0	1	6	0	1	0	0	0	
PMC6023208	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	
PMC4165004	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC3679125	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC6048452	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	
PMC6315195	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	
